	sequence_id	cluster_id
841	NC_040157.1	Rhodophyta
842	NC_037889.1	Rhodophyta
843	KC875851.1	Rhodophyta
844	KJ708769.1	Rhodophyta
845	MZ336086.1	Rhodophyta
846	MT032181.1	Rhodophyta
847	KX427237.1	Rhodophyta
848	MZ336081.1	Rhodophyta
849	MZ393457.1	Rhodophyta
850	KJ689442.1	Rhodophyta
851	MZ393459.1	Rhodophyta
852	NC_039148.1	Rhodophyta
853	KJ708766.1	Rhodophyta
854	NC_031840.1	Rhodophyta
855	NC_038145.1	Rhodophyta
856	NC_039980.1	Rhodophyta
857	NC_053772.1	Rhodophyta
858	NC_033904.1	Rhodophyta
859	MZ336095.1	Rhodophyta
860	NC_027616.1	Rhodophyta
861	MZ336089.1	Rhodophyta
862	KR005619.1	Rhodophyta
863	MT211882.1	Rhodophyta
864	MN967053.1	Rhodophyta
865	NC_058672.1	Rhodophyta
866	MH396025.1	Rhodophyta
867	NC_039147.1	Rhodophyta
868	NC_058679.1	Rhodophyta
869	MZ336084.1	Rhodophyta
870	NC_063817.1	Rhodophyta
871	NC_026055.1	Rhodophyta
872	MK695879.1	Rhodophyta
873	KX427232.1	Rhodophyta
874	MT270116.1	Rhodophyta
875	MG922859.1	Rhodophyta
876	KF649303.1	Rhodophyta
877	NC_058685.1	Rhodophyta
878	NC_053319.1	Rhodophyta
879	MG787098.1	Rhodophyta
880	KC875853.1	Rhodophyta
881	MH396017.1	Rhodophyta
882	KU885455.1	Rhodophyta
883	NC_024579.1	Rhodophyta
884	NC_036431.1	Rhodophyta
885	MT742602.1	Rhodophyta
886	MZ336099.1	Rhodophyta
887	MT270118.1	Rhodophyta
888	MT742603.1	Rhodophyta
889	NC_058674.1	Rhodophyta
890	MZ336080.1	Rhodophyta
891	MZ336085.1	Rhodophyta
892	NC_023251.1	Rhodophyta
893	NC_018544.1	Rhodophyta
894	KJ708772.1	Rhodophyta
895	KJ526626.1	Rhodophyta
896	NC_041635.1	Rhodophyta
897	NC_023784.1	Rhodophyta
898	MT588076.1	Rhodophyta
899	MZ748318.1	Rhodophyta
900	NC_052713.1	Rhodophyta
901	KY083068.1	Rhodophyta
902	MH396020.1	Rhodophyta
903	MG592729.1	Rhodophyta
904	NC_052714.1	Rhodophyta
905	NC_036432.1	Rhodophyta
906	KX687879.1	Rhodophyta
907	MH898940.1	Rhodophyta
908	KC875852.1	Rhodophyta
909	NC_037891.1	Rhodophyta
910	MZ336098.1	Rhodophyta
911	KX427229.1	Rhodophyta
912	MZ336092.1	Rhodophyta
913	MG787095.1	Rhodophyta
914	NC_031842.1	Rhodophyta
915	JQ736808.1	Rhodophyta
916	AP019296.1	Rhodophyta
917	MT742601.1	Rhodophyta
918	MT211881.1	Rhodophyta
919	NC_026053.1	Rhodophyta
920	KC750917.1	Rhodophyta
921	KU356193.1	Rhodophyta
922	NC_031839.1	Rhodophyta
923	KF290995.1	Rhodophyta
924	MF680515.1	Rhodophyta
925	MT117919.1	Rhodophyta
926	KX525587.1	Rhodophyta
927	MH026109.1	Rhodophyta
928	KU641510.1	Rhodophyta
929	MZ393456.1	Rhodophyta
930	MG787099.1	Rhodophyta
931	KJ708768.1	Rhodophyta
932	KF515975.1	Rhodophyta
933	NC_058677.1	Rhodophyta
934	MZ336083.1	Rhodophyta
935	NC_032002.1	Rhodophyta
936	MF488959.1	Rhodophyta
937	KT373903.1	Rhodophyta
938	NC_002007.1	Rhodophyta
939	KJ398158.1	Rhodophyta
940	HQ586059.1	Rhodophyta
941	MT742598.1	Rhodophyta
942	NC_039979.1	Rhodophyta
943	NC_031160.1	Rhodophyta
944	MZ748313.1	Rhodophyta
