	sequence_id	cluster_id
811	MG989240.1	Hemiptera
812	EU909203.1	Hemiptera
813	MT079640.1	Hemiptera
814	NC_016017.1	Hemiptera
815	MT079600.1	Hemiptera
816	MK292941.1	Hemiptera
817	MT079658.1	Hemiptera
818	MT079677.1	Hemiptera
819	NC_042812.1	Hemiptera
820	MF497727.1	Hemiptera
821	NC_022727.1	Hemiptera
822	OK336707.1	Hemiptera
823	MT332320.1	Hemiptera
824	MZ014453.1	Hemiptera
825	MF497716.1	Hemiptera
826	KX034086.1	Hemiptera
827	MF043987.1	Hemiptera
828	MT079363.1	Hemiptera
829	MW847250.1	Hemiptera
830	MN167467.1	Hemiptera
831	NC_056249.1	Hemiptera
832	MT079723.1	Hemiptera
833	MK258689.1	Hemiptera
834	NC_039157.1	Hemiptera
835	NC_042814.1	Hemiptera
836	MT079569.1	Hemiptera
837	MT757851.1	Hemiptera
838	MF497717.1	Hemiptera
839	KM035420.1	Hemiptera
840	MT079608.1	Hemiptera
841	NC_060719.1	Hemiptera
842	MZ169558.1	Hemiptera
843	MT079430.1	Hemiptera
844	NC_062724.1	Hemiptera
845	MK292942.1	Hemiptera
846	KR559506.1	Hemiptera
847	MT079501.1	Hemiptera
848	MT079533.1	Hemiptera
849	MK292956.1	Hemiptera
850	NC_039588.1	Hemiptera
851	MW441850.1	Hemiptera
852	MH643815.1	Hemiptera
853	OK336708.1	Hemiptera
854	NC_049895.1	Hemiptera
855	MT079436.1	Hemiptera
856	NC_042881.1	Hemiptera
857	MT332316.1	Hemiptera
858	MK292927.1	Hemiptera
859	MK292912.1	Hemiptera
860	MK994521.1	Hemiptera
861	NC_037926.1	Hemiptera
862	MT079628.1	Hemiptera
863	MW550299.1	Hemiptera
864	NC_039560.1	Hemiptera
865	MT079713.1	Hemiptera
866	MT079381.1	Hemiptera
867	NC_029203.1	Hemiptera
868	OM489375.1	Hemiptera
869	MH433622.1	Hemiptera
870	KM278221.1	Hemiptera
871	MT079536.1	Hemiptera
872	NC_061654.1	Hemiptera
873	MT079683.1	Hemiptera
874	MK770624.1	Hemiptera
875	NC_033539.1	Hemiptera
876	NC_058966.1	Hemiptera
877	MG989232.1	Hemiptera
878	MW847239.1	Hemiptera
879	MT079345.1	Hemiptera
880	MT079686.1	Hemiptera
881	MK292936.1	Hemiptera
882	MT079413.1	Hemiptera
883	MT079717.1	Hemiptera
884	NC_030361.1	Hemiptera
885	NC_050324.1	Hemiptera
886	MW619724.1	Hemiptera
887	NC_005939.1	Hemiptera
888	NC_035301.1	Hemiptera
889	NC_058969.1	Hemiptera
890	KY123687.1	Hemiptera
891	MN661136.1	Hemiptera
892	NC_035547.1	Hemiptera
893	NC_035312.1	Hemiptera
894	MK292958.1	Hemiptera
895	MT079461.1	Hemiptera
896	JQ910985.1	Hemiptera
897	MW021151.1	Hemiptera
898	KC512914.1	Hemiptera
899	NC_058977.1	Hemiptera
900	NC_058964.1	Hemiptera
901	NC_020144.1	Hemiptera
902	MW021157.1	Hemiptera
903	KR559511.1	Hemiptera
904	NC_037375.1	Hemiptera
905	NC_012823.1	Hemiptera
906	OL697733.1	Hemiptera
907	MK292920.1	Hemiptera
908	MT079689.1	Hemiptera
909	KX786285.1	Hemiptera
910	MK292923.1	Hemiptera
911	MF351859.1	Hemiptera
912	OL677870.1	Hemiptera
913	MT079565.1	Hemiptera
914	MG989216.1	Hemiptera
915	NC_060746.1	Hemiptera
916	MT079610.1	Hemiptera
917	MH714535.1	Hemiptera
918	MG878381.1	Hemiptera
919	JQ743670.1	Hemiptera
920	MT079699.1	Hemiptera
921	MT079601.1	Hemiptera
922	KX505853.1	Hemiptera
923	MK759656.1	Hemiptera
924	MK292921.1	Hemiptera
925	NC_057965.1	Hemiptera
926	FJ360694.1	Hemiptera
927	MW123009.1	Hemiptera
928	MT556650.1	Hemiptera
929	MG813487.1	Hemiptera
930	KF636758.1	Hemiptera
931	NC_063535.1	Hemiptera
932	KX345783.1	Hemiptera
933	MT079487.1	Hemiptera
934	MF614822.1	Hemiptera
935	MT079497.1	Hemiptera
936	MF043983.1	Hemiptera
937	MN820984.1	Hemiptera
938	NC_062327.1	Hemiptera
939	NC_049896.1	Hemiptera
940	MN607209.1	Hemiptera
941	LC579925.1	Hemiptera
942	NC_042804.1	Hemiptera
943	KY069963.1	Hemiptera
944	MF621236.1	Hemiptera
945	KY069968.1	Hemiptera
946	MT079486.1	Hemiptera
947	MT079434.1	Hemiptera
948	MH643884.1	Hemiptera
949	NC_045858.1	Hemiptera
950	MT079690.1	Hemiptera
951	MT012904.1	Hemiptera
952	KC887529.1	Hemiptera
953	MF043986.1	Hemiptera
954	MK292967.1	Hemiptera
955	OL677863.1	Hemiptera
956	MK234840.1	Hemiptera
957	MK374364.1	Hemiptera
958	MF614810.1	Hemiptera
959	MT079474.1	Hemiptera
960	MT079535.1	Hemiptera
961	NC_045270.1	Hemiptera
962	NC_052692.1	Hemiptera
963	NC_058975.1	Hemiptera
964	MF431590.1	Hemiptera
965	NC_038108.1	Hemiptera
966	MT079593.1	Hemiptera
967	MW355500.1	Hemiptera
968	NC_036302.1	Hemiptera
969	MZ457329.1	Hemiptera
970	MK838101.1	Hemiptera
971	NC_039988.1	Hemiptera
972	JQ739175.1	Hemiptera
973	MT079695.1	Hemiptera
974	MG989224.1	Hemiptera
975	NC_063540.1	Hemiptera
976	MF497718.1	Hemiptera
977	MT079384.1	Hemiptera
978	MT079398.1	Hemiptera
979	GQ884145.1	Hemiptera
980	MT079627.1	Hemiptera
981	OL677872.1	Hemiptera
982	JF927830.1	Hemiptera
983	KU234539.1	Hemiptera
984	OK336706.1	Hemiptera
985	HQ441232.1	Hemiptera
986	NC_063660.1	Hemiptera
987	MK292913.1	Hemiptera
988	MK256929.1	Hemiptera
989	MH191394.1	Hemiptera
990	MT079592.1	Hemiptera
991	MT079725.1	Hemiptera
992	MH293461.1	Hemiptera
993	MT079443.1	Hemiptera
994	MT079566.1	Hemiptera
995	KJ742384.1	Hemiptera
996	MT079578.1	Hemiptera
997	OL697732.1	Hemiptera
998	MN102349.1	Hemiptera
999	NC_037724.1	Hemiptera
1000	NC_012822.1	Hemiptera
1001	MG813492.1	Hemiptera
1002	MT079369.1	Hemiptera
1003	NC_056127.1	Hemiptera
1004	MW619725.1	Hemiptera
1005	MW465654.1	Hemiptera
1006	NC_044708.1	Hemiptera
1007	KF254841.1	Hemiptera
1008	OK440873.1	Hemiptera
1009	NC_046740.1	Hemiptera
1010	MT079531.1	Hemiptera
1011	MT733873.1	Hemiptera
1012	MK907866.1	Hemiptera
1013	NC_048525.1	Hemiptera
1014	MZ617460.1	Hemiptera
1015	MN577440.1	Hemiptera
1016	MT350235.1	Hemiptera
1017	NC_012458.1	Hemiptera
1018	KX010420.1	Hemiptera
1019	MT556658.1	Hemiptera
1020	MF443235.1	Hemiptera
1021	MG515238.1	Hemiptera
1022	AY521251.1	Hemiptera
1023	OK440861.1	Hemiptera
1024	KX267740.1	Hemiptera
1025	MT079612.1	Hemiptera
1026	MT079694.1	Hemiptera
1027	NC_062605.1	Hemiptera
1028	MF043980.1	Hemiptera
1029	MW021148.1	Hemiptera
1030	MF497734.1	Hemiptera
1031	MW847246.1	Hemiptera
1032	NC_053870.1	Hemiptera
1033	NC_035685.1	Hemiptera
1034	MT079444.1	Hemiptera
1035	MT079450.1	Hemiptera
1036	MZ305077.1	Hemiptera
1037	MT079671.1	Hemiptera
1038	NC_044722.1	Hemiptera
1039	MT079558.1	Hemiptera
1040	MK645228.1	Hemiptera
1041	MK292901.1	Hemiptera
1042	NC_019594.1	Hemiptera
1043	NC_020143.1	Hemiptera
1044	MK292922.1	Hemiptera
1045	NC_044724.1	Hemiptera
1046	MZ823410.1	Hemiptera
1047	MN372209.1	Hemiptera
1048	NC_037146.1	Hemiptera
1049	NC_012888.1	Hemiptera
1050	MW899159.1	Hemiptera
1051	MT079596.1	Hemiptera
1052	MT079637.1	Hemiptera
1053	MT079449.1	Hemiptera
1054	MT079453.1	Hemiptera
1055	NC_063534.1	Hemiptera
1056	MT079652.1	Hemiptera
1057	KY069961.1	Hemiptera
1058	NC_024745.1	Hemiptera
1059	MT242599.1	Hemiptera
1060	MT079648.1	Hemiptera
1061	KY817245.1	Hemiptera
1062	MT079341.1	Hemiptera
1063	MF497707.1	Hemiptera
1064	KX505854.1	Hemiptera
1065	MN699874.1	Hemiptera
1066	MF177288.1	Hemiptera
1067	MW811104.1	Hemiptera
1068	NC_036012.1	Hemiptera
1069	MT079712.1	Hemiptera
1070	MT079649.1	Hemiptera
1071	KX447142.1	Hemiptera
1072	MH293460.1	Hemiptera
1073	OL697735.1	Hemiptera
1074	KY817243.1	Hemiptera
1075	MK292933.1	Hemiptera
1076	MT079373.1	Hemiptera
1077	MH844624.1	Hemiptera
1078	NC_037372.1	Hemiptera
1079	MT079668.1	Hemiptera
1080	NC_060691.1	Hemiptera
1081	MT079408.1	Hemiptera
1082	NC_036671.1	Hemiptera
1083	ON221379.1	Hemiptera
1084	NC_060808.1	Hemiptera
1085	MW538525.1	Hemiptera
1086	NC_058968.1	Hemiptera
1087	MK292947.1	Hemiptera
1088	MT079382.1	Hemiptera
1089	NC_050256.1	Hemiptera
1090	JQ739177.1	Hemiptera
1091	JQ806057.1	Hemiptera
1092	KU501214.1	Hemiptera
1093	MT079534.1	Hemiptera
1094	MN794065.1	Hemiptera
1095	NC_030043.1	Hemiptera
1096	MT079362.1	Hemiptera
1097	MW013764.1	Hemiptera
1098	KP316404.1	Hemiptera
1099	OL697742.1	Hemiptera
1100	NC_030363.1	Hemiptera
1101	MH293458.1	Hemiptera
1102	MT079358.1	Hemiptera
1103	NC_012842.1	Hemiptera
1104	MN704283.1	Hemiptera
1105	NC_039642.1	Hemiptera
1106	JQ739176.1	Hemiptera
1107	MT079517.1	Hemiptera
1108	NC_058967.1	Hemiptera
1109	KY039138.1	Hemiptera
1110	MW147460.1	Hemiptera
1111	MF497731.1	Hemiptera
1112	MT079591.1	Hemiptera
1113	MT757852.1	Hemiptera
1114	EU826088.1	Hemiptera
1115	NC_038111.1	Hemiptera
1116	NC_029155.1	Hemiptera
1117	MW916101.1	Hemiptera
1118	MT079441.1	Hemiptera
1119	MW218663.1	Hemiptera
1120	NC_061682.1	Hemiptera
1121	LC461184.1	Hemiptera
1122	MT079336.1	Hemiptera
1123	NC_058970.1	Hemiptera
1124	MT079396.1	Hemiptera
1125	MN560138.1	Hemiptera
1126	NC_061220.1	Hemiptera
1127	MG989234.1	Hemiptera
1128	MT079484.1	Hemiptera
1129	MT079488.1	Hemiptera
1130	MN577445.1	Hemiptera
1131	MT079678.1	Hemiptera
1132	MT079572.1	Hemiptera
1133	NC_060596.1	Hemiptera
1134	MF805778.1	Hemiptera
1135	MN560137.1	Hemiptera
1136	NC_012838.1	Hemiptera
1137	MT079375.1	Hemiptera
1138	NC_063694.1	Hemiptera
1139	NC_037742.1	Hemiptera
1140	MT079583.1	Hemiptera
1141	MK540501.1	Hemiptera
1142	NC_052876.1	Hemiptera
1143	NC_027489.1	Hemiptera
1144	MW847235.1	Hemiptera
1145	OL677864.1	Hemiptera
1146	MT079417.1	Hemiptera
1147	MK292963.1	Hemiptera
1148	NC_036352.1	Hemiptera
1149	NC_015842.1	Hemiptera
1150	KY039124.1	Hemiptera
1151	NC_051562.1	Hemiptera
1152	JQ780817.1	Hemiptera
1153	MT500855.1	Hemiptera
1154	MW021150.1	Hemiptera
1155	NC_060597.1	Hemiptera
1156	MW847244.1	Hemiptera
1157	MZ457332.1	Hemiptera
1158	MT079428.1	Hemiptera
1159	JF288758.2	Hemiptera
1160	MT079685.1	Hemiptera
1161	MT079718.1	Hemiptera
1162	NC_060690.1	Hemiptera
1163	NC_037042.1	Hemiptera
1164	MT556661.1	Hemiptera
1165	NC_036298.1	Hemiptera
1166	AY521259.2	Hemiptera
1167	MZ343195.1	Hemiptera
1168	MZ457331.1	Hemiptera
1169	MW619722.1	Hemiptera
1170	MZ014456.1	Hemiptera
1171	MF497720.1	Hemiptera
1172	MF043990.1	Hemiptera
1173	NC_038113.1	Hemiptera
1174	LK054492.1	Hemiptera
1175	NC_021417.1	Hemiptera
1176	NC_060743.1	Hemiptera
1177	MK292903.1	Hemiptera
1178	MW009064.1	Hemiptera
1179	MT079660.1	Hemiptera
1180	MT242600.1	Hemiptera
1181	MT556659.1	Hemiptera
1182	MW852483.1	Hemiptera
1183	MK292924.1	Hemiptera
1184	MT079676.1	Hemiptera
1185	MK111111.1	Hemiptera
1186	EU427335.1	Hemiptera
1187	KC887526.1	Hemiptera
1188	NC_053653.1	Hemiptera
1189	MF043981.1	Hemiptera
1190	MN780582.1	Hemiptera
1191	NC_052694.1	Hemiptera
1192	MF426267.1	Hemiptera
1193	MT079568.1	Hemiptera
1194	MT079352.1	Hemiptera
1195	NC_061679.1	Hemiptera
1196	MW847247.1	Hemiptera
1197	MT834932.1	Hemiptera
1198	NC_050329.1	Hemiptera
1199	MT861131.1	Hemiptera
1200	NC_061680.1	Hemiptera
1201	MT079557.1	Hemiptera
1202	NC_046031.1	Hemiptera
1203	NC_037074.1	Hemiptera
1204	MK292935.1	Hemiptera
1205	MT556664.1	Hemiptera
1206	EU725832.1	Hemiptera
1207	KY951447.1	Hemiptera
1208	NC_037733.1	Hemiptera
1209	OL069342.1	Hemiptera
1210	MT079621.1	Hemiptera
1211	MZ504904.1	Hemiptera
1212	NC_024581.1	Hemiptera
1213	MT079465.1	Hemiptera
1214	MN780584.1	Hemiptera
1215	MN577444.1	Hemiptera
1216	MW847238.1	Hemiptera
1217	MF784429.1	Hemiptera
1218	MG897128.1	Hemiptera
1219	MT079644.1	Hemiptera
1220	MW619720.1	Hemiptera
1221	NC_056240.1	Hemiptera
1222	MT079577.1	Hemiptera
1223	MT079555.1	Hemiptera
1224	KX345791.1	Hemiptera
1225	NC_012841.1	Hemiptera
1226	MK292909.1	Hemiptera
1227	MK292937.1	Hemiptera
1228	MG989226.1	Hemiptera
1229	MH492317.1	Hemiptera
1230	MN577439.1	Hemiptera
1231	MW288929.1	Hemiptera
1232	JN989543.1	Hemiptera
1233	MF043985.1	Hemiptera
1234	GQ337955.1	Hemiptera
1235	MZ433366.2	Hemiptera
1236	MT079432.1	Hemiptera
1237	KU350871.1	Hemiptera
1238	MN871977.1	Hemiptera
1239	NC_057479.1	Hemiptera
1240	KR559510.1	Hemiptera
1241	KU167550.1	Hemiptera
1242	MT079657.1	Hemiptera
1243	NC_035316.1	Hemiptera
1244	JF907591.1	Hemiptera
1245	KX345781.1	Hemiptera
1246	NC_015799.1	Hemiptera
1247	MF614814.1	Hemiptera
1248	KX505849.1	Hemiptera
1249	NC_013272.1	Hemiptera
1250	MT079335.1	Hemiptera
1251	MW872013.1	Hemiptera
1252	KC887531.1	Hemiptera
1253	MF176157.1	Hemiptera
1254	MF177289.1	Hemiptera
1255	MF614826.1	Hemiptera
1256	NC_029495.1	Hemiptera
1257	NC_050325.1	Hemiptera
1258	OM140688.1	Hemiptera
1259	MK292955.1	Hemiptera
1260	JQ910981.1	Hemiptera
1261	KY069965.1	Hemiptera
1262	MZ457327.1	Hemiptera
1263	MF498769.1	Hemiptera
1264	NC_042432.1	Hemiptera
1265	MT079498.1	Hemiptera
1266	NC_057522.1	Hemiptera
1267	MK292910.1	Hemiptera
1268	MT381994.1	Hemiptera
1269	MT079473.1	Hemiptera
1270	OK440862.1	Hemiptera
1271	NC_038137.1	Hemiptera
1272	OL697746.1	Hemiptera
1273	EU427346.1	Hemiptera
1274	MT079386.1	Hemiptera
1275	MT079355.1	Hemiptera
1276	MT332318.1	Hemiptera
1277	NC_042802.1	Hemiptera
1278	MT079707.1	Hemiptera
1279	NC_060486.1	Hemiptera
1280	NC_063541.1	Hemiptera
1281	MT880240.1	Hemiptera
1282	MT527187.1	Hemiptera
1283	NC_058976.1	Hemiptera
1284	MN227166.1	Hemiptera
1285	MN027273.1	Hemiptera
1286	KU761949.1	Hemiptera
1287	NC_028154.1	Hemiptera
1288	JQ780816.1	Hemiptera
1289	MT079383.1	Hemiptera
1290	NC_011594.1	Hemiptera
1291	NC_058963.1	Hemiptera
1292	MW847242.1	Hemiptera
1293	MT079609.1	Hemiptera
1294	MT079721.1	Hemiptera
1295	MT079579.1	Hemiptera
1296	NC_044721.1	Hemiptera
1297	MW839575.1	Hemiptera
1298	MT079339.1	Hemiptera
1299	MW533712.1	Hemiptera
1300	NC_037788.1	Diptera
1301	GU108467.1	Diptera
1302	NC_037802.1	Diptera
1303	MZ382501.1	Diptera
1304	MH540748.1	Diptera
1305	NC_027290.1	Diptera
1306	MZ420564.1	Diptera
1307	KP843852.1	Diptera
1308	MW373523.1	Diptera
1309	KP995260.1	Diptera
1310	KX887321.1	Diptera
1311	OL753645.1	Diptera
1312	NC_037826.1	Diptera
1313	MG421019.1	Diptera
1314	MZ382519.1	Diptera
1315	KT382823.1	Diptera
1316	MT917143.1	Diptera
1317	MG742183.1	Diptera
1318	MF381696.1	Diptera
1319	NC_042379.1	Diptera
1320	MZ382502.1	Diptera
1321	NC_016202.1	Diptera
1322	MF966383.1	Diptera
1323	MW592362.1	Diptera
1324	NC_061662.1	Diptera
1325	MK940811.1	Diptera
1326	NC_030250.1	Diptera
1327	MT471322.1	Diptera
1328	NC_042908.1	Diptera
1329	MF381609.1	Diptera
1330	NC_037500.1	Diptera
1331	OL681849.1	Diptera
1332	MT917148.1	Diptera
1333	MF381712.1	Diptera
1334	KM244730.1	Diptera
1335	MK575474.1	Diptera
1336	KT382817.1	Diptera
1337	MT917128.1	Diptera
1338	NC_047405.1	Diptera
1339	NC_057101.1	Diptera
1340	KT597923.1	Diptera
1341	MW182416.1	Diptera
1342	MF381622.1	Diptera
1343	MF381670.1	Diptera
1344	MF381628.1	Diptera
1345	MH879761.1	Diptera
1346	MK659834.1	Diptera
1347	MF381582.1	Diptera
1348	MF381686.1	Diptera
1349	NC_050968.1	Diptera
1350	NC_028057.1	Diptera
1351	MF381630.1	Diptera
1352	MZ382526.1	Diptera
1353	MK607086.1	Diptera
1354	GU108475.1	Diptera
1355	OK298480.1	Diptera
1356	MN714223.1	Diptera
1357	MZ382474.1	Diptera
1358	MZ382512.1	Diptera
1359	GU108466.1	Diptera
1360	JX913749.1	Diptera
1361	MZ382536.1	Diptera
1362	JX913746.1	Diptera
1363	MG742164.1	Diptera
1364	NC_011596.1	Diptera
1365	KT119344.1	Diptera
1366	MW029469.1	Diptera
1367	NC_027937.1	Diptera
1368	MT511109.1	Diptera
1369	JX219735.1	Diptera
1370	MZ382476.1	Diptera
1371	MF381632.1	Diptera
1372	MK575473.1	Diptera
1373	NC_041073.1	Diptera
1374	MT917133.1	Diptera
1375	OM214527.1	Diptera
1376	KF824876.1	Diptera
1377	NC_025936.1	Diptera
1378	NC_027502.1	Diptera
1379	MT917172.1	Diptera
1380	JX913760.1	Diptera
1381	NC_019635.1	Diptera
1382	NC_030246.1	Diptera
1383	MZ382495.1	Diptera
1384	JX913741.1	Diptera
1385	MF381645.1	Diptera
1386	MN389470.1	Diptera
1387	KU551283.1	Diptera
1388	MZ233625.1	Diptera
1389	NC_009733.1	Diptera
1390	MN477221.1	Diptera
1391	MZ382529.1	Diptera
1392	MF381725.1	Diptera
1393	NC_050969.1	Diptera
1394	MT679543.1	Diptera
1395	MW027531.1	Diptera
1396	MT036792.1	Diptera
1397	MK659849.1	Diptera
1398	KF824881.1	Diptera
1399	MT917174.1	Diptera
1400	DQ866052.1	Diptera
1401	MT682536.1	Diptera
1402	MT036799.1	Diptera
1403	OL742441.1	Diptera
1404	MK575478.1	Diptera
1405	NC_025944.1	Diptera
1406	MZ382503.1	Diptera
1407	NC_037910.1	Diptera
1408	KP843847.1	Diptera
1409	MG816562.1	Diptera
1410	MK742870.1	Diptera
1411	MW592695.1	Diptera
1412	NC_063610.1	Diptera
1413	MG816557.1	Diptera
1414	MW727270.1	Diptera
1415	MG742159.1	Diptera
1416	KJ701506.1	Diptera
1417	NC_054323.1	Diptera
1418	NC_041079.1	Diptera
1419	MT917140.1	Diptera
1420	MZ382528.1	Diptera
1421	KM676218.1	Diptera
1422	MW429439.1	Diptera
1423	NC_051549.1	Diptera
1424	MF381653.1	Diptera
1425	NC_017605.1	Diptera
1426	NC_054321.1	Diptera
1427	NC_051975.1	Diptera
1428	JX913740.1	Diptera
1429	MF381693.1	Diptera
1430	JX913745.1	Diptera
1431	KU578262.1	Diptera
1432	MF381672.1	Diptera
1433	NC_030248.1	Diptera
1434	MF381606.1	Diptera
1435	MF381703.1	Diptera
1436	NC_028025.1	Diptera
1437	NC_029753.1	Diptera
1438	MH879757.1	Diptera
1439	MN389468.1	Diptera
1440	MN161586.1	Diptera
1441	KX372561.1	Diptera
1442	KR677103.1	Diptera
1443	NC_052908.1	Diptera
1444	HQ335347.1	Diptera
1445	NC_056373.1	Diptera
1446	GU108459.1	Diptera
1447	NC_053880.1	Diptera
1448	MG930830.1	Diptera
1449	NC_060568.1	Diptera
1450	NC_045530.1	Diptera
1451	NC_019631.1	Diptera
1452	JN861744.1	Diptera
1453	KP843849.1	Diptera
1454	ON055372.1	Diptera
1455	NC_037807.1	Diptera
1456	NC_037806.1	Diptera
1457	MZ520739.1	Diptera
1458	MT757854.1	Diptera
1459	MN131048.1	Diptera
1460	KF824878.1	Diptera
1461	MK514083.1	Diptera
1462	MZ087939.1	Diptera
1463	NC_026292.1	Diptera
1464	NC_053652.1	Diptera
1465	MG916968.1	Diptera
1466	MT036797.1	Diptera
1467	MW531675.1	Diptera
1468	NC_020769.1	Diptera
1469	KX926433.1	Diptera
1470	KT382827.1	Diptera
1471	MZ382539.1	Diptera
1472	NC_034922.1	Diptera
1473	MW172435.1	Diptera
1474	MF381599.1	Diptera
1475	MN389464.1	Diptera
1476	MK870078.1	Diptera
1477	MN389467.1	Diptera
1478	MT410786.1	Diptera
1479	NC_060842.1	Diptera
1480	MN389463.1	Diptera
1481	NC_016865.1	Diptera
1482	KF824856.1	Diptera
1483	MW592359.1	Diptera
1484	MK659848.1	Diptera
1485	MF381633.1	Diptera
1486	NC_027254.1	Diptera
1487	MT917146.1	Diptera
1488	NC_014402.1	Diptera
1489	KF824858.1	Diptera
1490	NC_063855.1	Diptera
1491	MF509893.1	Diptera
1492	MT043309.1	Diptera
1493	NC_037817.1	Diptera
1494	MZ127839.1	Diptera
1495	MW042671.1	Diptera
1496	MT036770.1	Diptera
1497	NC_059036.1	Diptera
1498	JN861747.1	Diptera
1499	MT917173.1	Diptera
1500	KM200724.1	Diptera
1501	NC_038158.1	Diptera
1502	MH879762.1	Diptera
1503	MK659814.1	Diptera
1504	MZ747094.1	Diptera
1505	GU108476.1	Diptera
1506	MT906334.1	Diptera
1507	KU764535.1	Diptera
1508	MH321208.1	Diptera
1509	NC_054322.1	Diptera
1510	NC_063942.1	Diptera
1511	MF509887.1	Diptera
1512	KC005711.1	Diptera
1513	MN912823.1	Diptera
1514	NC_046767.1	Diptera
1515	GU108464.1	Diptera
1516	MK659807.1	Diptera
1517	NC_020463.1	Diptera
1518	MF381682.1	Diptera
1519	NC_020768.1	Diptera
1520	MG816543.1	Diptera
1521	MZ382491.1	Diptera
1522	MF381592.1	Diptera
1523	MT036780.1	Diptera
1524	NC_059037.1	Diptera
1525	MG742171.1	Diptera
1526	KM676414.1	Diptera
1527	MG930886.1	Diptera
1528	KT444441.1	Diptera
1529	NC_008756.1	Diptera
1530	MF381613.1	Diptera
1531	MG742186.1	Diptera
1532	MK994187.1	Diptera
1533	ON099429.1	Diptera
1534	MF040163.1	Diptera
1535	MH817480.1	Diptera
1536	KP722192.1	Diptera
1537	OM302508.1	Diptera
1538	NC_041078.1	Diptera
1539	DQ029097.1	Diptera
1540	NC_054251.1	Diptera
1541	NC_039824.1	Diptera
1542	GU108470.1	Diptera
1543	MK659828.1	Diptera
1544	MN389472.1	Diptera
1545	NC_037793.1	Diptera
1546	OL681851.1	Diptera
1547	MT917158.1	Diptera
1548	MF381676.1	Diptera
1549	MK659801.1	Diptera
1550	MK353462.1	Diptera
1551	MT426121.1	Diptera
1552	NC_050317.1	Diptera
1553	KF824874.1	Diptera
1554	NC_046768.1	Diptera
1555	JX219736.1	Diptera
1556	DQ995281.1	Diptera
1557	MZ382527.1	Diptera
1558	NC_053847.1	Diptera
1559	MZ202360.1	Diptera
1560	MZ382505.1	Diptera
1561	MT702880.1	Diptera
1562	MH879764.1	Diptera
1563	MZ272471.1	Diptera
1564	MG742195.1	Diptera
1565	KU351241.1	Diptera
1566	NC_037812.1	Diptera
1567	MG742197.1	Diptera
1568	JX913755.1	Diptera
1569	MZ382483.1	Diptera
1570	MZ382473.1	Diptera
1571	NC_060566.1	Diptera
1572	NC_054190.1	Diptera
1573	KR677104.1	Diptera
1574	MW556014.1	Diptera
1575	GU188856.2	Diptera
1576	MN161588.1	Diptera
1577	KT174472.1	Diptera
1578	MW115422.1	Diptera
1579	NC_028015.1	Diptera
1580	DQ845759.1	Diptera
1581	MZ382544.1	Diptera
1582	MZ826151.1	Diptera
1583	NC_009772.1	Diptera
1584	MZ382543.1	Diptera
1585	MT036775.1	Diptera
1586	MH321204.1	Diptera
1587	OM214525.1	Diptera
1588	NC_039540.1	Diptera
1589	NC_045882.1	Diptera
1590	MG930876.1	Diptera
1591	MW116799.1	Diptera
1592	MT483943.1	Diptera
1593	NC_028223.1	Diptera
1594	MK742873.1	Diptera
1595	KR349297.1	Diptera
1596	NC_037827.1	Diptera
1597	MZ382537.1	Diptera
1598	MH521131.1	Diptera
1599	MK644820.1	Diptera
1600	MG742169.1	Diptera
1601	MK896866.1	Diptera
1602	GU108462.1	Diptera
1603	NC_047184.1	Diptera
1604	MZ382477.1	Diptera
1605	NC_037829.1	Diptera
1606	NC_057653.1	Diptera
1607	NC_057959.1	Hemiptera
1608	MZ382506.1	Diptera
1609	MG930828.1	Diptera
1610	NC_051891.1	Diptera
1611	MZ382482.1	Diptera
1612	MW592360.1	Diptera
1613	GU108474.1	Diptera
1614	NC_005333.1	Diptera
1615	MK955814.1	Diptera
1616	MF381591.1	Diptera
1617	MT917149.1	Diptera
1618	NC_051551.1	Diptera
1619	KF824869.1	Diptera
1620	JX913756.1	Diptera
1621	MF381681.1	Diptera
1622	MW116798.1	Diptera
1623	MT938921.1	Diptera
1624	MT036769.1	Diptera
1625	MT785723.1	Diptera
1626	MT917156.1	Diptera
1627	NC_054317.1	Diptera
1628	KX534207.1	Diptera
1629	MT917144.1	Diptera
1630	KC005712.1	Diptera
1631	MG742178.1	Diptera
1632	MW556018.1	Diptera
1633	MH937749.1	Diptera
1634	KF824889.1	Diptera
1635	MT679545.1	Diptera
1636	KP843848.1	Diptera
1637	NC_032690.1	Diptera
1638	MF381694.1	Diptera
1639	MW556020.1	Diptera
1640	KP843851.1	Diptera
1641	MK659821.1	Diptera
1642	MZ048036.1	Diptera
1643	NC_024856.1	Diptera
1644	MZ361706.1	Diptera
1645	MK644821.1	Diptera
1646	MK575477.1	Diptera
1647	MG941012.1	Diptera
1648	KF824873.1	Diptera
1649	MK659804.1	Diptera
1650	KF824886.1	Diptera
1651	KR068634.1	Diptera
1652	NC_002660.1	Diptera
1653	KF824863.1	Diptera
1654	MZ747091.1	Diptera
1655	NC_037823.1	Diptera
1656	HQ333260.1	Diptera
1657	NC_016167.1	Diptera
1658	NC_061399.1	Diptera
1659	KF974742.1	Diptera
1660	NC_057505.1	Diptera
1661	MG742177.1	Diptera
1662	NC_025473.1	Diptera
1663	NC_060867.1	Diptera
1664	OK662582.1	Diptera
1665	AY072044.1	Diptera
1666	MH521132.1	Diptera
1667	MG742199.1	Diptera
1668	NC_020770.1	Diptera
1669	OL322703.1	Diptera
1670	KT382821.1	Diptera
