	sequence_id	cluster_id
765	AP014932.1	Saccharomycotina
766	MT449700.1	Saccharomycotina
767	NC_050839.1	Saccharomycotina
768	NC_011133.1	Saccharomycotina
769	NC_022157.1	Saccharomycotina
770	KU888698.1	Saccharomycotina
771	KP712779.1	Saccharomycotina
772	CP006502.1	Saccharomycotina
773	CP006549.1	Saccharomycotina
774	CP006539.1	Saccharomycotina
775	CP006515.1	Saccharomycotina
776	AP014607.1	Saccharomycotina
777	CP006540.2	Saccharomycotina
778	KC993177.1	Saccharomycotina
779	CP019506.1	Saccharomycotina
780	NC_029458.1	Saccharomycotina
781	CP088334.1	Saccharomycotina
782	CP006480.1	Saccharomycotina
783	KF017573.1	Saccharomycotina
784	NC_013839.1	Saccharomycotina
785	NC_050842.1	Saccharomycotina
786	KP712789.1	Saccharomycotina
787	MT421958.1	Saccharomycotina
788	CP006509.1	Saccharomycotina
789	MT421955.1	Saccharomycotina
790	CP006506.1	Saccharomycotina
791	CP064149.1	Saccharomycotina
792	KC993181.1	Saccharomycotina
793	NC_059893.1	Saccharomycotina
794	CP088317.1	Saccharomycotina
795	MT433110.1	Saccharomycotina
796	CP036470.1	Saccharomycotina
797	NC_022170.1	Saccharomycotina
798	CP006530.2	Saccharomycotina
799	CP021245.1	Saccharomycotina
800	KX657743.1	Saccharomycotina
801	MG674287.1	Saccharomycotina
802	NC_012145.1	Saccharomycotina
803	NC_050378.1	Saccharomycotina
804	KP263414.1	Saccharomycotina
805	CP006497.1	Saccharomycotina
806	MT421951.1	Saccharomycotina
807	MT433113.1	Saccharomycotina
808	KC993184.1	Saccharomycotina
809	KP712793.1	Saccharomycotina
810	KP712781.1	Saccharomycotina
811	NC_050843.1	Saccharomycotina
812	KP712797.1	Saccharomycotina
813	NC_016124.1	Saccharomycotina
814	NC_036379.1	Saccharomycotina
815	CP006517.1	Saccharomycotina
816	CP006488.1	Saccharomycotina
817	AY962590.1	Saccharomycotina
818	NC_025331.1	Saccharomycotina
819	CP089133.1	Saccharomycotina
820	MT442063.1	Saccharomycotina
821	KP712804.1	Saccharomycotina
822	NC_050841.1	Saccharomycotina
823	NC_018044.1	Saccharomycotina
824	CP006542.1	Saccharomycotina
825	KY287651.1	Saccharomycotina
826	MT447074.1	Saccharomycotina
827	KX657744.1	Saccharomycotina
828	NC_004918.1	Saccharomycotina
829	MT442060.1	Saccharomycotina
830	KC993175.1	Saccharomycotina
831	MT442058.1	Saccharomycotina
832	MT421954.1	Saccharomycotina
833	CP006491.2	Saccharomycotina
834	KX707788.1	Saccharomycotina
835	LN907800.1	Saccharomycotina
836	KC993179.1	Saccharomycotina
837	EU004203.1	Saccharomycotina
838	KY287658.1	Saccharomycotina
839	CP006524.1	Saccharomycotina
840	NC_022173.1	Saccharomycotina
841	NC_050340.1	Saccharomycotina
842	CP027655.1	Saccharomycotina
843	KP712778.1	Saccharomycotina
844	MT433119.1	Saccharomycotina
845	NC_053321.1	Saccharomycotina
846	MT461932.1	Saccharomycotina
847	CP006478.1	Saccharomycotina
848	NC_022169.1	Saccharomycotina
849	KP712792.1	Saccharomycotina
850	KY287656.1	Saccharomycotina
851	MT421956.1	Saccharomycotina
852	CP006490.1	Saccharomycotina
853	NC_013809.1	Saccharomycotina
854	EF536359.1	Saccharomycotina
855	CP006547.1	Saccharomycotina
856	EU267175.1	Saccharomycotina
857	CP006486.1	Saccharomycotina
858	KC993187.1	Saccharomycotina
859	CP006561.1	Saccharomycotina
860	KU888696.1	Saccharomycotina
861	MT447077.1	Saccharomycotina
862	KF017572.1	Saccharomycotina
863	KM595073.1	Saccharomycotina
864	NC_050845.1	Saccharomycotina
865	KX657745.1	Saccharomycotina
866	NC_001224.1	Saccharomycotina
867	MT449699.1	Saccharomycotina
868	NC_022153.1	Saccharomycotina
869	NC_001762.1	Saccharomycotina
870	KC993197.1	Saccharomycotina
871	MT433115.1	Saccharomycotina
872	MT433112.1	Saccharomycotina
873	CP073040.1	Saccharomycotina
874	NC_022434.1	Saccharomycotina
875	CP020309.1	Saccharomycotina
876	KY989229.1	Saccharomycotina
877	KY287641.1	Saccharomycotina
878	MT421961.1	Saccharomycotina
879	KC993188.1	Saccharomycotina
880	CP068458.1	Saccharomycotina
881	NC_002653.1	Saccharomycotina
882	KP712786.1	Saccharomycotina
883	CP006494.1	Saccharomycotina
884	KC993186.1	Saccharomycotina
885	KY989230.1	Saccharomycotina
886	KX657749.1	Saccharomycotina
887	KY287659.1	Saccharomycotina
888	CP006519.1	Saccharomycotina
889	CP006558.1	Saccharomycotina
890	KY989231.1	Saccharomycotina
891	CP006552.1	Saccharomycotina
892	NC_014337.1	Saccharomycotina
893	NC_005789.1	Saccharomycotina
894	KU920680.1	Saccharomycotina
895	NC_009638.1	Saccharomycotina
896	MG916964.1	Saccharomycotina
897	MT433100.1	Saccharomycotina
898	KX657748.1	Saccharomycotina
899	KC993173.1	Saccharomycotina
900	KU920676.1	Saccharomycotina
901	CP006482.2	Saccharomycotina
902	NC_050301.1	Saccharomycotina
903	NC_022168.1	Saccharomycotina
904	MT433103.1	Saccharomycotina
905	CP004115.1	Saccharomycotina
906	KP712799.1	Saccharomycotina
907	KX707787.1	Saccharomycotina
908	MK373800.1	Saccharomycotina
909	CP006493.1	Saccharomycotina
910	CP006536.1	Saccharomycotina
911	NC_022172.1	Saccharomycotina
912	KP712787.1	Saccharomycotina
913	HQ616673.1	Saccharomycotina
914	NC_022160.1	Saccharomycotina
915	CP006512.1	Saccharomycotina
916	MW367977.1	Saccharomycotina
917	CP006538.1	Saccharomycotina
918	KC993191.1	Saccharomycotina
919	MG269481.1	Saccharomycotina
920	CP006541.2	Saccharomycotina
921	CP017559.1	Saccharomycotina
922	NC_004691.1	Saccharomycotina
923	MT447081.1	Saccharomycotina
924	NC_022158.1	Saccharomycotina
925	CP030961.1	Saccharomycotina
926	NC_012620.1	Saccharomycotina
927	KP712784.1	Saccharomycotina
928	NC_050379.1	Saccharomycotina
929	KY287654.1	Saccharomycotina
930	NC_036103.1	Saccharomycotina
931	MT433109.1	Saccharomycotina
932	GQ354526.1	Saccharomycotina
933	NC_020043.1	Saccharomycotina
934	JQ862335.1	Saccharomycotina
935	KY287662.1	Saccharomycotina
936	KP712805.1	Saccharomycotina
937	NC_050844.1	Saccharomycotina
938	KC993189.1	Saccharomycotina
939	CP006518.1	Saccharomycotina
940	CP006537.1	Saccharomycotina
941	CP006485.1	Saccharomycotina
942	GQ354525.2	Saccharomycotina
943	CP006481.1	Saccharomycotina
944	CP006479.1	Saccharomycotina
945	AF437291.1	Saccharomycotina
946	CP020173.1	Saccharomycotina
947	KC993195.1	Saccharomycotina
948	NC_050302.1	Saccharomycotina
949	MK373801.1	Saccharomycotina
950	NC_058229.1	Saccharomycotina
951	KX657742.1	Saccharomycotina
952	NC_031514.1	Saccharomycotina
953	NC_022176.1	Saccharomycotina
954	NC_037703.1	Saccharomycotina
955	CP006563.1	Saccharomycotina
956	MT442067.1	Saccharomycotina
957	CP006565.1	Saccharomycotina
958	NC_005253.2	Saccharomycotina
959	KY989226.1	Saccharomycotina
960	CP006507.1	Saccharomycotina
961	MT433117.1	Saccharomycotina
962	DQ026513.2	Saccharomycotina
963	KM595068.2	Saccharomycotina
964	NC_016116.1	Saccharomycotina
965	MW367981.1	Saccharomycotina
966	MT449698.1	Saccharomycotina
967	KM595070.1	Saccharomycotina
968	CP020190.1	Saccharomycotina
969	KC993185.1	Saccharomycotina
970	MT433101.1	Saccharomycotina
971	CP058612.1	Saccharomycotina
972	CP020275.1	Saccharomycotina
973	NC_050343.1	Saccharomycotina
974	KJ459951.1	Saccharomycotina
975	KX657741.1	Saccharomycotina
976	NC_014613.1	Saccharomycotina
977	KM595076.1	Saccharomycotina
978	KX657740.1	Saccharomycotina
979	CP006477.1	Saccharomycotina
980	KC993199.1	Saccharomycotina
981	KY287648.1	Saccharomycotina
982	NC_050376.1	Saccharomycotina
983	KU920679.1	Saccharomycotina
984	NC_022152.1	Saccharomycotina
985	CP028778.1	Saccharomycotina
986	AE016821.1	Saccharomycotina
987	EU334437.1	Saccharomycotina
988	CP006533.1	Saccharomycotina
989	KC993196.1	Saccharomycotina
990	CP083471.1	Saccharomycotina
991	MW367978.1	Saccharomycotina
992	KC993190.1	Saccharomycotina
993	NC_050377.1	Saccharomycotina
994	CP006544.1	Saccharomycotina
995	NC_027458.1	Saccharomycotina
996	MT442059.1	Saccharomycotina
997	KY989234.1	Saccharomycotina
998	DQ376035.2	Saccharomycotina
999	KU888697.1	Saccharomycotina
1000	KX781248.1	Saccharomycotina
1001	KP712800.1	Saccharomycotina
1002	AP012221.1	Saccharomycotina
1003	NC_006077.1	Saccharomycotina
1004	KP712796.1	Saccharomycotina
1005	NC_024093.1	Saccharomycotina
1006	MT449697.1	Saccharomycotina
1007	CP006551.2	Saccharomycotina
1008	NC_022171.1	Saccharomycotina
1009	CP014249.1	Saccharomycotina
1010	NC_036023.1	Saccharomycotina
1011	MN317087.1	Saccharomycotina
1012	CP006492.1	Saccharomycotina
1013	MW367980.1	Saccharomycotina
1014	KJ459952.1	Saccharomycotina
1015	KC993178.1	Saccharomycotina
1016	KY287649.1	Saccharomycotina
1017	MT442068.1	Saccharomycotina
1018	KU920678.1	Saccharomycotina
1019	MT442062.1	Saccharomycotina
1020	MT449696.1	Saccharomycotina
1021	MT442064.1	Saccharomycotina
1022	NC_027264.1	Saccharomycotina
1023	NC_015814.1	Saccharomycotina
1024	CP061018.1	Saccharomycotina
1025	KP712803.1	Saccharomycotina
1026	CP006514.1	Saccharomycotina
1027	KF017574.1	Saccharomycotina
1028	KP712783.1	Saccharomycotina
1029	CP046098.1	Saccharomycotina
1030	CP006562.1	Saccharomycotina
1031	KY287650.1	Saccharomycotina
1032	KU888699.1	Saccharomycotina
1033	OK514652.1	Saccharomycotina
1034	NC_031515.1	Saccharomycotina
1035	MT447078.1	Saccharomycotina
1036	CP020224.1	Saccharomycotina
1037	KR260477.1	Saccharomycotina
1038	KX657746.1	Saccharomycotina
1039	NC_014805.1	Saccharomycotina
1040	LC532387.1	Saccharomycotina
1041	KP712801.1	Saccharomycotina
1042	MT433106.1	Saccharomycotina
1043	NC_050342.1	Saccharomycotina
1044	CP006555.1	Saccharomycotina
1045	CP020326.1	Saccharomycotina
1046	NC_022161.1	Saccharomycotina
1047	GU136397.1	Saccharomycotina
1048	MT433104.1	Saccharomycotina
1049	NC_036378.1	Saccharomycotina
1050	NC_013255.1	Saccharomycotina
1051	AP014935.1	Saccharomycotina
1052	NC_024095.1	Saccharomycotina
1053	CP006258.1	Saccharomycotina
1054	CP006546.1	Saccharomycotina
1055	CP006526.1	Saccharomycotina
1056	KY287647.1	Saccharomycotina
1057	NC_022164.1	Saccharomycotina
1058	NC_022155.1	Saccharomycotina
1059	CP006475.1	Saccharomycotina
1060	KC993180.1	Saccharomycotina
1061	NC_027457.1	Saccharomycotina
1062	NC_031511.1	Saccharomycotina
1063	KY989228.1	Saccharomycotina
1064	NC_002659.1	Saccharomycotina
1065	CP006503.1	Saccharomycotina
1066	KY287653.1	Saccharomycotina
1067	KP712788.1	Saccharomycotina
1068	KM595069.1	Saccharomycotina
1069	EU852811.1	Saccharomycotina
