	sequence_id	cluster_id
791	MW485043.1	Mamastrovirus
792	MW485042.1	Mamastrovirus
793	MW485041.1	Mamastrovirus
794	MW485040.1	Mamastrovirus
795	MW485039.1	Mamastrovirus
796	MW485038.1	Mamastrovirus
797	MT432184.1	Mamastrovirus
798	NC_034974.1	Mamastrovirus
799	MW164633.1	Mamastrovirus
800	MW037841.1	Mamastrovirus
801	MW037840.1	Mamastrovirus
802	MW037839.1	Mamastrovirus
803	MT451918.1	Mamastrovirus
804	MT451917.1	Mamastrovirus
805	KY933399.1	Mamastrovirus
806	KY933398.1	Mamastrovirus
807	KY940077.1	Mamastrovirus
808	KY940076.1	Mamastrovirus
809	KY940075.1	Mamastrovirus
810	MN882010.1	Mamastrovirus
811	MN882009.1	Mamastrovirus
812	MN882008.1	Mamastrovirus
813	MN882007.1	Mamastrovirus
814	MN882006.1	Mamastrovirus
815	MN882005.1	Mamastrovirus
816	MN882004.1	Mamastrovirus
817	MN882003.1	Mamastrovirus
818	MN882002.1	Mamastrovirus
819	MN882001.1	Mamastrovirus
820	MN882000.1	Mamastrovirus
821	MN881999.1	Mamastrovirus
822	MT642666.1	Mamastrovirus
823	NC_025379.2	Mamastrovirus
824	MT549860.1	Mamastrovirus
825	MT549859.1	Mamastrovirus
826	MT549858.1	Mamastrovirus
827	MT549855.1	Mamastrovirus
828	MT506231.1	Mamastrovirus
829	KF787112.3	Mamastrovirus
830	MT078248.1	Mamastrovirus
831	MT078247.1	Mamastrovirus
832	MN433706.1	Mamastrovirus
833	MN433705.1	Mamastrovirus
834	MN433704.1	Mamastrovirus
835	MN433703.1	Mamastrovirus
836	MN444721.1	Mamastrovirus
837	MN464146.1	Mamastrovirus
838	MN150125.1	Mamastrovirus
839	MN150124.1	Mamastrovirus
840	LC064152.1	Mamastrovirus
841	KC285113.3	Mamastrovirus
842	KC285152.2	Mamastrovirus
843	MK962342.1	Mamastrovirus
844	MK962341.1	Mamastrovirus
845	MN510442.1	Mamastrovirus
846	MN510441.1	Mamastrovirus
847	MN510440.1	Mamastrovirus
848	MN510439.1	Mamastrovirus
849	MN148428.1	Mamastrovirus
850	MK671313.1	Mamastrovirus
851	MK671312.1	Mamastrovirus
852	MK671311.1	Mamastrovirus
853	MK671310.1	Mamastrovirus
854	MK671309.1	Mamastrovirus
855	MK671308.1	Mamastrovirus
856	MK671307.1	Mamastrovirus
857	MK671306.1	Mamastrovirus
858	MK613068.1	Mamastrovirus
859	MK460231.1	Mamastrovirus
860	MK460230.1	Mamastrovirus
861	MH332781.3	Mamastrovirus
862	MG932587.2	Mamastrovirus
863	KY294673.2	Mamastrovirus
864	MK386569.1	Mamastrovirus
865	NC_043102.1	Mamastrovirus
866	MK378555.1	Mamastrovirus
867	MK378540.1	Mamastrovirus
868	MK378536.1	Mamastrovirus
869	MK378521.1	Mamastrovirus
870	MK378505.1	Mamastrovirus
871	MK378498.1	Mamastrovirus
872	MK378475.1	Mamastrovirus
873	MK378474.1	Mamastrovirus
874	MK618656.1	Mamastrovirus
875	MK296753.1	Mamastrovirus
876	MK286562.1	Mamastrovirus
877	MK026166.1	Mamastrovirus
878	JF491403.3	Mamastrovirus
879	MH425243.1	Mamastrovirus
880	MK059956.1	Mamastrovirus
881	MK059955.1	Mamastrovirus
882	MK059954.1	Mamastrovirus
883	MK059953.1	Mamastrovirus
884	MK059952.1	Mamastrovirus
885	MK059951.1	Mamastrovirus
886	MK059950.1	Mamastrovirus
887	MK059949.1	Mamastrovirus
888	MG930777.1	Mamastrovirus
889	MH446377.2	Mamastrovirus
890	NC_036583.1	Mamastrovirus
891	NC_033821.1	Mamastrovirus
892	NC_033792.1	Mamastrovirus
893	NC_030922.1	Mamastrovirus
894	NC_027711.1	Mamastrovirus
895	NC_026814.1	Mamastrovirus
896	NC_025346.1	Mamastrovirus
897	NC_024701.1	Mamastrovirus
898	NC_024472.1	Mamastrovirus
899	NC_024297.1	Mamastrovirus
900	NC_023675.1	Mamastrovirus
901	NC_023674.1	Mamastrovirus
902	NC_023632.1	Mamastrovirus
903	NC_023631.1	Mamastrovirus
904	NC_023630.1	Mamastrovirus
905	NC_023629.1	Mamastrovirus
906	NC_022249.1	Mamastrovirus
907	NC_019494.1	Mamastrovirus
908	NC_016896.1	Mamastrovirus
909	NC_013443.1	Mamastrovirus
910	NC_013060.1	Mamastrovirus
911	NC_011400.1	Mamastrovirus
912	NC_004579.1	Mamastrovirus
913	NC_002469.1	Mamastrovirus
914	KY765684.1	Mamastrovirus
915	MF684776.1	Mamastrovirus
916	MG571777.1	Mamastrovirus
917	LT898434.1	Mamastrovirus
918	LT898424.1	Mamastrovirus
919	LT706531.1	Mamastrovirus
920	LT706530.1	Mamastrovirus
921	LC341267.1	Mamastrovirus
922	MF973501.1	Mamastrovirus
923	MF973500.1	Mamastrovirus
924	EU847155.1	Mamastrovirus
925	GQ415660.1	Mamastrovirus
926	KT946736.1	Mamastrovirus
927	KT946735.1	Mamastrovirus
928	KT946734.1	Mamastrovirus
929	KT946733.1	Mamastrovirus
930	KT946732.1	Mamastrovirus
931	KT946731.1	Mamastrovirus
932	KT946730.1	Mamastrovirus
933	KT946729.1	Mamastrovirus
934	KT946728.1	Mamastrovirus
935	KT946727.1	Mamastrovirus
936	KT946726.1	Mamastrovirus
937	KY940545.1	Mamastrovirus
938	KY073232.1	Mamastrovirus
939	KY073231.1	Mamastrovirus
940	KY073229.1	Mamastrovirus
941	KY859988.1	Mamastrovirus
942	KY214438.1	Mamastrovirus
943	KY214437.1	Mamastrovirus
944	KY933670.1	Mamastrovirus
945	KX756441.1	Mamastrovirus
946	LC201614.1	Mamastrovirus
947	LC201613.1	Mamastrovirus
948	LC201612.1	Mamastrovirus
949	LC201611.1	Mamastrovirus
950	LC201610.1	Mamastrovirus
951	LC201609.1	Mamastrovirus
952	LC201608.1	Mamastrovirus
953	LC201607.1	Mamastrovirus
954	LC201606.1	Mamastrovirus
955	LC201605.1	Mamastrovirus
956	LC201604.1	Mamastrovirus
957	LC201603.1	Mamastrovirus
958	LC201602.1	Mamastrovirus
959	LC201601.1	Mamastrovirus
960	LC201600.1	Mamastrovirus
961	LC201599.1	Mamastrovirus
962	LC201598.1	Mamastrovirus
963	LC201597.1	Mamastrovirus
964	LC201596.1	Mamastrovirus
965	LC201595.1	Mamastrovirus
966	LC201594.1	Mamastrovirus
967	LC201593.1	Mamastrovirus
968	LC201592.1	Mamastrovirus
969	LC201591.1	Mamastrovirus
970	LC201590.1	Mamastrovirus
971	LC201589.1	Mamastrovirus
972	LC201588.1	Mamastrovirus
973	LC201587.1	Mamastrovirus
974	LC201586.1	Mamastrovirus
975	LC201585.1	Mamastrovirus
976	KT956903.2	Mamastrovirus
977	KY024238.1	Mamastrovirus
978	KY024237.1	Mamastrovirus
979	KX033447.1	Mamastrovirus
980	KX599353.1	Mamastrovirus
981	KX599352.1	Mamastrovirus
982	KX599351.1	Mamastrovirus
983	KX599350.1	Mamastrovirus
984	KX599349.1	Mamastrovirus
985	KX060809.1	Mamastrovirus
986	KX060808.1	Mamastrovirus
987	JF491430.1	Mamastrovirus
988	GQ901902.2	Mamastrovirus
989	GU732187.1	Mamastrovirus
990	GU223905.2	Mamastrovirus
991	FJ222451.1	Mamastrovirus
992	DQ344027.1	Mamastrovirus
993	DQ070852.1	Mamastrovirus
994	DQ028633.1	Mamastrovirus
995	AY720892.1	Mamastrovirus
996	AY720891.1	Mamastrovirus
997	AF260508.1	Mamastrovirus
998	HQ398856.2	Mamastrovirus
999	HM450380.1	Mamastrovirus
1000	HM237363.1	Mamastrovirus
1001	AY179509.1	Mamastrovirus
1002	L23513.1	Mamastrovirus
1003	GQ495608.1	Mamastrovirus
1004	GQ267696.1	Mamastrovirus
1005	FJ755405.1	Mamastrovirus
1006	FJ755404.1	Mamastrovirus
1007	FJ755403.1	Mamastrovirus
1008	FJ755402.1	Mamastrovirus
1009	FJ402983.1	Mamastrovirus
1010	KU764486.1	Mamastrovirus
1011	KU764485.1	Mamastrovirus
1012	KU764484.1	Mamastrovirus
1013	KF211475.1	Mamastrovirus
1014	LN879482.1	Mamastrovirus
1015	KP982872.1	Mamastrovirus
1016	KJ495986.1	Mamastrovirus
1017	KP747574.1	Mamastrovirus
1018	KP747573.1	Mamastrovirus
1019	KM401565.1	Mamastrovirus
1020	LC047787.1	Mamastrovirus
1021	LC047788.1	Mamastrovirus
1022	LC047789.1	Mamastrovirus
1023	LC047801.1	Mamastrovirus
1024	LC047800.1	Mamastrovirus
1025	LC047799.1	Mamastrovirus
1026	LC047798.1	Mamastrovirus
1027	LC047797.1	Mamastrovirus
1028	LC047796.1	Mamastrovirus
1029	LC047795.1	Mamastrovirus
1030	LC047794.1	Mamastrovirus
1031	LC047793.1	Mamastrovirus
1032	LC047792.1	Mamastrovirus
1033	LC047791.1	Mamastrovirus
1034	LC047790.1	Mamastrovirus
1035	KP862744.1	Mamastrovirus
1036	KR868724.1	Mamastrovirus
1037	KR868723.1	Mamastrovirus
1038	KR868722.1	Mamastrovirus
1039	KR868721.1	Mamastrovirus
1040	KP759770.1	Mamastrovirus
1041	KJ656124.1	Mamastrovirus
1042	KP264970.1	Mamastrovirus
1043	KP404150.1	Mamastrovirus
1044	KP404149.1	Mamastrovirus
1045	KM822593.1	Mamastrovirus
1046	KJ920197.1	Mamastrovirus
1047	KJ920196.1	Mamastrovirus
1048	KM017743.1	Mamastrovirus
1049	KM017742.1	Mamastrovirus
1050	KM017741.1	Mamastrovirus
1051	KM358468.1	Mamastrovirus
1052	KF039913.1	Mamastrovirus
1053	KF039912.1	Mamastrovirus
1054	KF039911.1	Mamastrovirus
1055	KF039910.1	Mamastrovirus
1056	KF859964.1	Mamastrovirus
1057	KJ620980.1	Mamastrovirus
1058	KJ620979.1	Mamastrovirus
1059	KF374704.1	Mamastrovirus
1060	KF499111.1	Mamastrovirus
1061	KF157967.1	Mamastrovirus
1062	AB823732.1	Mamastrovirus
1063	AB823731.1	Mamastrovirus
1064	KC342249.1	Mamastrovirus
1065	JN887820.1	Mamastrovirus
1066	JX556692.1	Mamastrovirus
1067	JX556690.1	Mamastrovirus
1068	JX556691.1	Mamastrovirus
1069	AB308374.1	Mamastrovirus
1070	GQ914773.1	Mamastrovirus
1071	JF729316.1	Mamastrovirus
1072	GQ502193.2	Mamastrovirus
1073	JQ340310.1	Mamastrovirus
1074	JQ081297.1	Mamastrovirus
1075	JQ403108.1	Mamastrovirus
1076	JQ086552.1	Mamastrovirus
1077	JF713713.1	Mamastrovirus
1078	JF713712.1	Mamastrovirus
1079	JF713710.1	Mamastrovirus
1080	HQ916317.1	Mamastrovirus
1081	HQ916316.1	Mamastrovirus
1082	HQ916314.1	Mamastrovirus
1083	HQ916313.1	Mamastrovirus
1084	GU985458.1	Mamastrovirus
1085	GQ891990.1	Mamastrovirus
1086	FJ973620.1	Mamastrovirus
1087	Z25771.1	Mamastrovirus
1088	Y15937.2	Mamastrovirus
