	sequence_id	cluster_id
480	A1C.TZ.2003.CO3473V1.KX907377	A1C
481	A1C.KE.2010.DEURF10KE003.KF716471	A1C
482	A1C.TZ.2003.CO3415V1.KX907373	A1C
483	A1C.RW.2009.R3584M_175089_4.MT942909	A1C
484	A1C.RW.2018.PSF_36F_Con.MZ642265	A1C
485	A1C.UG.1999.99UGK30889.AF484501	A1C
486	A1C.KE.2010.20225v01_06.KY580517	A1C
487	A1C.SE.2014.093ER.MF373195	A1C
488	A1C.TZ.2006.CO3022V7.KX907360	A1C
489	A1C.ZA.2007.503_03011_55.KT183120	A1C
490	A1C.ZA.2007.503_03011_12.KT183117	A1C
491	A1C.UG.1999.99UGF25926.AF484491	A1C
492	A1C.RW.2009.R3584M_175089_12.MT942901	A1C
493	A1C.GB.2014.14592_1_68.3.MF109562	A1C
494	A1C.RW.2007.R254F_175053_2_TF.MT942802	A1C
495	A1C.KE.2010.20225v09_03.KY580524	A1C
496	A1C.KE.2010.20225v01_03.KY580514	A1C
497	A1C.KE.2010.20225v01_04.KY580515	A1C
498	A1C.ET.2008.ET119.KU319532	A1C
499	A1C.TZ.2003.CO0329V1.KX907342	A1C
500	A1CD.KE.2011.20442v09_09.MN791605	A1CD
501	A1CD.TZ.2013.30859v01_11.OM825710	A1CD
502	A1CD.TZ.2004.CO3817V2.KX907387	A1CD
503	A1CD.KE.2011.20442v09_04.MN791601	A1CD
504	A1CD.KE.2011.20442v02_08.MN791596	A1CD
505	A1CD.UG.1986.002356.OP039439	A1CD
506	A1CD.TZ.2013.30859v01_07.OM825709	A1CD
507	A1CD.KE.2011.20442v09_11.MN791607	A1CD
508	A1CD.KE.2002.ML2000.EU110093	A1CD
509	A1CD.TZ.2004.CO6273V4.KX907404	A1CD
510	A1CD.TZ.2005.CO6172V5.KX907402	A1CD
511	A1CD.KE.2011.20507v02_07.MN791673	A1CD
512	A1CD.TZ.2010.30196v01_06.MW443182	A1CD
513	A1CD.KE.2011.20442v09_10.MN791606	A1CD
514	A1CD.TZ.2010.30196v01_03.MW443179	A1CD
515	A1CD.KE.2011.20507v02_04.MN791670	A1CD
516	A1CD.KE.2011.20442v02_09.MN791597	A1CD
517	A1CD.KE.2011.20507v02_05.MN791671	A1CD
518	A1CD.KE.2011.20631v03_06.MN791802	A1CD
519	A1CD.TZ.2013.30859v01_13.OM825712	A1CD
520	A1CD.KE.2011.20507v02_09.MN791675	A1CD
521	A1CD.TZ.2013.30859v01_14.OM825713	A1CD
522	A1CD.KE.2011.20631v03_10.MN791805	A1CD
523	A1CD.KE.2011.20631v03_15.MN791807	A1CD
524	A1CD.TZ.2013.30859v01_04.OM825707	A1CD
525	A1CD.KE.2011.20442v02_07.MN791595	A1CD
526	A1CD.UG.2016.Donor19_S7257.OQ686552	A1CD
527	A1CD.TZ.2013.30859v01_03.OM825706	A1CD
528	A1CD.KE.2011.20442v02_04.OM824876	A1CD
529	A1CD.TZ.2004.CO0778V2.KX907351	A1CD
530	A1CD.KE.2011.20442v02_04.MN791592	A1CD
531	A1CD.KE.2011.20631v03_04.MN791800	A1CD
532	A1CD.UG.2010.DEURF10UG007.KF716489	A1CD
533	A1CD.UG.2010.10204v0A_03.MW443139	A1CD
534	A1CD.KE.2011.20442v02_09.OM824881	A1CD
535	A1CD.KE.2005.05KE215154V4.KT022400	A1CD
536	A1CD.UG.2016.Donor19_S7255.OQ686550	A1CD
537	A1CD.KE.2011.20442v02_01.MN791589	A1CD
538	A1CD.UG.2010.10204v0A_08.MW443143	A1CD
539	A1CD.TZ.2010.30196v01_05.MW443181	A1CD
540	A1CD.KE.2004.04KE956490V3.KT022398	A1CD
541	A1CD.TZ.2010.30196v01_02.MW443178	A1CD
542	A1CD.UG.2010.10204v0A_10.MW443145	A1CD
543	A1CD.KE.2011.20442v09_08.MN791604	A1CD
544	A1CD.KE.2011.20631v03_05.MN791801	A1CD
545	A1CD.TZ.2013.30859v01_18.OM825714	A1CD
546	A1CD.TZ.2004.CO3103V3.KX907365	A1CD
547	A1CD.SE.1995.SE8603.AF075702	A1CD
548	A1CD.KE.2005.05KE295198V5.KT022401	A1CD
549	A1CD.UG.2010.10204v0A_04.MW443140	A1CD
550	A1CD.KE.2011.20631v03_08.MN791803	A1CD
551	A1CD.TZ.2004.CO0815V3.KX907353	A1CD
552	A1CD.TZ.2004.CO6763V2.KX907419	A1CD
553	A1CD.TZ.2004.CO0735V4.KX907350	A1CD
554	A1CD.RW.2017.KAG_34F_Con.MZ642272	A1CD
555	A1CD.KE.2011.20507v02_06.MN791672	A1CD
556	A1CD.TZ.2003.CO0335V1.KX907344	A1CD
557	A1CD.KE.2011.20442v02_10.OM824882	A1CD
558	A1CD.KE.2000.KER2017.AF457056	A1CD
559	A1CD.KE.2011.20442v02_07.OM824879	A1CD
560	A1CD.KE.2011.20442v09_01.MN791598	A1CD
561	A1CD.KE.2010.DEURF10KE002.KF716470	A1CD
562	A1CD.UG.2010.10204v0A_01.MW443137	A1CD
563	A1CD.TZ.2010.30196v01_09.MW443184	A1CD
564	A1CD.KE.2011.20507v02_02.MN791669	A1CD
565	A1CD.KE.2011.20442v09_03.MN791600	A1CD
566	A1CD.KE.2011.20442v02_02.MN791590	A1CD
567	A1CD.KE.2011.20631v03_11.MN791806	A1CD
568	A1CD.TZ.2013.30859v01_19.OM825715	A1CD
569	A1CD.UG.2010.10204v0A_11.MW443146	A1CD
570	A1CD.KE.2011.20507v02_08.MN791674	A1CD
571	A1CD.KE.2011.20442v09_02.MN791599	A1CD
572	A1CD.KE.2011.20442v02_06.MN791594	A1CD
573	A1CD.KE.2004.04KE888800V3.KT022397	A1CD
574	A1CD.KE.2011.20442v02_08.OM824880	A1CD
575	A1CD.KE.2011.20442v09_05.MN791602	A1CD
576	A1CD.TZ.2003.CO6095V1.KX907397	A1CD
577	A1CD.KE.2011.20442v02_01.OM824873	A1CD
578	A1CD.KE.2011.20631v03_01.MN791799	A1CD
579	A1CD.UG.2010.10204v0A_09.MW443144	A1CD
580	A1CD.KE.2011.20442v02_03.OM824875	A1CD
581	A1CD.UG.2010.10204v0A_02.MW443138	A1CD
582	A1CD.TZ.2013.30859v01_06.OM825708	A1CD
583	A1CD.KE.2006.06KE484390V7.KT022414	A1CD
584	A1CD.KE.2011.20631v03_09.MN791804	A1CD
585	A1CD.TZ.2010.30196v01_07.MW443183	A1CD
586	A1CD.KE.2006.06KE688699V6.KT022415	A1CD
587	A1CD.TZ.2004.CO6041V3.KX907396	A1CD
588	A1CD.KE.2011.20507v02_11.MN791676	A1CD
589	A1CD.KE.2011.20442v02_05.MN791593	A1CD
590	A1CD.KE.2011.20442v02_03.MN791591	A1CD
591	A1CD.KE.2011.20442v02_05.OM824877	A1CD
592	A1CD.TZ.2010.30196v01_04.MW443180	A1CD
593	A1CD.KE.2011.20442v09_07.MN791603	A1CD
594	A1CD.UG.2010.10204v0A_07.MW443142	A1CD
595	A1CD.TZ.2005.CO3326V4.KX907370	A1CD
596	A1CD.RW.2019.MAT_81F_Con.MZ642268	A1CD
597	A1CD.TZ.2010.30196v01_10.MW443185	A1CD
598	A1CD.KE.2008.DEURF08KE018.KU749430	A1CD
599	A1CD.TZ.2013.30859v01_12.OM825711	A1CD
600	A1D.UG.2012.10502v01_09.OM824568	A1D
601	A1D.UG.2010.DEURF10UG012.KF716483	A1D
602	A1D.KE.2011.20511v09_11.MN791788	A1D
603	A1D.UG.2011.10428v14_09.MN791275	A1D
604	A1D.KE.2014.21006v01_04.OM825117	A1D
605	A1D.UG.1999.99UGK38855.AF484520	A1D
606	A1D.KE.2012.20502v01_22.MN791644	A1D
607	A1D.UG.1992.UG035.AY352656	A1D
608	A1D.UG.2011.10428v01_08.MN791256	A1D
609	A1D.ZA.2000.TV101.KJ948659	A1D
610	A1D.UG.2008.DEURF07UG006.KC596073	A1D
611	A1D.UG.2011.10463v01_06.KY580478	A1D
612	A1D.UG.1986.002395.OP039464	A1D
613	A1D.UG.2012.G102498R15.MN650503	A1D
614	A1D.UG.2011.10428v01_01.MN791249	A1D
615	A1D.KE.2011.20511v09_01.MN791779	A1D
616	A1D.KE.2012.20502v01_05.MN791629	A1D
617	A1D.UG.2011.10463v01_10.KY580481	A1D
618	A1D.SE.1994.SE7108.AF071473	A1D
619	A1D.KE.2004.04KE556528V2.KT022389	A1D
620	A1D.TZ.2012.30601v01_12.OM825674	A1D
621	A1D.UG.1999.99UGC38442.AF484517	A1D
622	A1D.UG.2007.p191947.JX236674	A1D
623	A1D.UG.2011.10463v01_11.KY580482	A1D
624	A1D.UG.2011.10463v09_08.OM824556	A1D
625	A1D.KE.2011.20511v14_03.MN791791	A1D
626	A1D.TZ.2003.CO3468V1.KX907376	A1D
627	A1D.TZ.1996.TZBFL0088.AF442570	A1D
628	A1D.UG.2012.10502v01_04.OM824563	A1D
629	A1D.UG.2012.F107751R15.MN650487	A1D
630	A1D.UG.1986.002390.OP039461	A1D
631	A1D.UG.2011.10463v09_05.KY580486	A1D
632	A1D.KE.2011.20314v01_04.MN791446	A1D
633	A1D.UG.2008.192023.MW006059	A1D
634	A1D.UG.2008.275027.MW006080	A1D
635	A1D.UG.2011.10428v14_07.MN791273	A1D
636	A1D.KE.2000.KSM4028.AF457078	A1D
637	A1D.UG.2012.10502v01_08.OM824567	A1D
638	A1D.KE.2012.20502v09_04.MN791648	A1D
639	A1D.AF.2006.046H.GQ477447	A1D
640	A1D.UG.2009.194319.MW006070	A1D
641	A1D.KE.2011.20573v0A_03.OM824984	A1D
642	A1D.UG.1998.98UG57129.AF484503	A1D
643	A1D.UG.1986.002421.OP039480	A1D
644	A1D.UG.2011.10463v09_04.KY580485	A1D
645	A1D.UG.2016.Donor20_S7443.OQ686517	A1D
646	A1D.UG.2011.10428v01_02.MN791250	A1D
647	A1D.UG.2007.DEURF08UG002.KF716504	A1D
648	A1D.UG.2008.191639.MW006052	A1D
649	A1D.KE.2012.20502v09_05.MN791649	A1D
650	A1D.TZ.2012.30601v01_10.OM825672	A1D
651	A1D.UG.2011.10428v14_10.MN791276	A1D
652	A1D.KE.2014.21006v01_02.OM825115	A1D
653	A1D.UG.1986.2110.OP039425	A1D
654	A1D.UG.1986.2047.OP039396	A1D
655	A1D.UG.2007.191696.MW006053	A1D
656	A1D.UG.1986.002391.OP039462	A1D
657	A1D.KE.2012.20502v01_23.MN791645	A1D
658	A1D.KE.2012.20502v14_10.MN791666	A1D
659	A1D.UG.2008.p191982.JX236675	A1D
660	A1D.KE.2012.20502v01_02.MN791626	A1D
661	A1D.UG.2012.10502v01_06.OM824565	A1D
662	A1D.UG.1986.2081.OP039410	A1D
663	A1D.KE.2004.04KE629642V3.KT022390	A1D
664	A1D.KE.2011.20573v0A_08.OM824989	A1D
665	A1D.UG.2011.10066v01_01.MN791130	A1D
666	A1D.UG.2011.10428v14_06.MN791272	A1D
667	A1D.KE.2012.20502v01_03.MN791627	A1D
668	A1D.UG.1986.002358.OP039440	A1D
669	A1D.UG.2008.191996.MW006056	A1D
670	A1D.KE.2011.20314v01_02.MN791444	A1D
671	A1D.UG.2011.10428v01_09.MN791257	A1D
672	A1D.KE.2012.20502v01_17.MN791639	A1D
673	A1D.KE.2012.20502v01_12.MN791634	A1D
674	A1D.UG.2011.10428v14_03.MN791270	A1D
675	A1D.UG.2016.Donor21_S7377.OQ686503	A1D
676	A1D.UG.2011.10463v09_07.OM824555	A1D
677	A1D.UG.2011.10428v09_03.MN791260	A1D
678	A1D.KE.2011.20511v09_10.MN791787	A1D
679	A1D.UG.2011.10428v14_01.MN791269	A1D
680	A1D.UG.2013.10753v0B_11.OM824608	A1D
681	A1D.UG.2011.10066v01_10.MN791138	A1D
682	A1D.KE.1999.KISII5003.AF457059	A1D
683	A1D.KE.2012.20502v09_10.MN791652	A1D
684	A1D.UG.2007.191955.MW006055	A1D
685	A1D.KE.2012.20502v01_09.MN791631	A1D
686	A1D.KE.2014.21006v01_09.OM825122	A1D
687	A1D.KE.2006.06KE894822V7.KT022417	A1D
688	A1D.UG.2011.10463v01_09.KY580480	A1D
689	A1D.UG.2011.10066v01_06.MN791135	A1D
690	A1D.TZ.2008.DEURF08TZ006.KY658698	A1D
691	A1D.UG.2008.191997.MW006057	A1D
692	A1D.KE.2004.04KE489686V2.KT022388	A1D
693	A1D.UG.2011.10066v01_05.MN791134	A1D
694	A1D.KE.2011.20314v01_01.MN791443	A1D
695	A1D.UG.2009.193008.MW006063	A1D
696	A1D.KE.2012.20502v14_04.MN791660	A1D
697	A1D.UG.2010.DEURF10UG016.KP109493	A1D
698	A1D.KE.2005.05KE530245V4.KT022404	A1D
699	A1D.KE.2012.20502v01_19.MN791641	A1D
700	A6.CY.2006.CY173.FJ388951	A6
701	A6.RU.2019.RU_ERS_3694_2019.MZ427731	A6
702	A6.RU.2017.RU_ERS_1427_2017.MT370008	A6
703	A6.RU.2012.IRK030.MH330363	A6
704	A6.UZ.2002.02UZ0659.AY829209	A6
705	A6.RU.2013.ARH011.MG902951	A6
706	A6.RU.2016.RU_ERS_1098_2016.MT369978	A6
707	A6.RU.2016.RU_ERS_1039_2016.MT369958	A6
708	A6.UA.2012.DEMA112UA013.KY658681	A6
709	A6.RU.2014.DEMA614RU024.MT222948	A6
710	A6.RU.2018.RU_ERS_3243_2018.MZ427770	A6
711	A6.RU.2008.RUA001.JQ292893	A6
712	A6.UA.2011.DEMA111UA009.KU749401	A6
713	A6.RU.2021.Vlad3.OR736075	A6
714	A6.RU.2013.MRK067.MH330374	A6
715	A6.UA.2000.98UA0116.AF413987	A6
716	A6.RU.2012.IRK039.MH330367	A6
717	A6.RU.2006.RU_SP_B_049.JQ292900	A6
718	A6.RU.2017.RU_ERS_1410_2017.MT370000	A6
719	A6.RU.2012.BLG015.MH330347	A6
720	A6.GB.2013.15228_1_59.3.MF109697	A6
721	A6.RU.2016.RU_ERS_1027_2016.MT334930	A6
722	A6.RU.2019.RU_ERS_3695_2019.MZ427734	A6
723	A6.RU.2016.RU_ERS_1001_2016.MT334916	A6
724	A6.RU.2016.RU_ERS_1092_2016.MT369973	A6
725	A6.RU.2013.ARH033.MH330339	A6
726	A6.RU.2011.11RU6950.JX500694	A6
727	A6.RU.2014.DEMA614RU019.MN703136	A6
728	A6.RU.2021.Vlad30.OR736080	A6
729	A6.RU.2016.RU_ERS_1110_2016.MT369990	A6
730	A6.RU.2016.RU_ERS_1052_2016.MT369967	A6
731	A6.RU.2014.MRK097.MH330381	A6
732	A6.RU.2021.Vlad55.OR736084	A6
733	A6.RU.2021.Vlad13.OR736077	A6
734	A6.RU.2016.RU_ERS_1044_2016.MT369963	A6
735	A6.RU.2016.RU_ERS_1025_2016.MT334928	A6
736	A6.RU.2018.RU_ERS_3256_2018.MZ427771	A6
737	A6.RU.2016.RU_ERS_1047_2016.MT369964	A6
738	A6.CY.2018.CY555.ON989303	A6
739	A6.RU.2013.MRK030.MH330370	A6
740	A6.RU.2015.RU_ERS_625_2015.MT334912	A6
741	A6.RU.2015.RU_ERS_610_2015.MT334908	A6
742	A6.RU.2012.IRK028.MH330361	A6
743	A6.RU.2014.DEMA614RU017.MT222946	A6
744	A6.RU.2015.RU_ERS_628_2015.MT334913	A6
745	A6.RU.2013.ARH042.MH330341	A6
746	A6.RU.2016.RU_ERS_1042_2016.MT369961	A6
747	A6.RU.2006.RU_915_1035.JQ292897	A6
748	A6.RU.2008.DEMA108RU003.KF716491	A6
749	A6.RU.2019.RU_ERS_3748_2019.MZ427738	A6
750	A6.RU.2017.RU_ERS_1053_2017.MT369968	A6
751	A6.UA.2012.DEMA112UA040.KY658682	A6
752	A6.RU.2017.RU_ERS_1417_2017.MT370005	A6
753	A6.RU.2021.Vlad8.OR736076	A6
754	A6.RU.2012.BLG043.MH330353	A6
755	A6.RU.2008.PokA1Ru.FJ864679	A6
756	A6.UA.2001.01UADN139.DQ823357	A6
757	A6.RU.2016.RU_ERS_1041_2016.MT369960	A6
758	A6.RU.2016.RU_ERS_1026_2016.MT334929	A6
759	A6.RU.2016.RU_ERS_1094_2016.MT369975	A6
760	A6.KZ.2002.02KZPAV300497.EF589039	A6
761	A6.RU.2012.IRK014.MH330358	A6
762	A6.UA.2012.DEMA112UA030.KU749404	A6
763	A6.RU.2016.RU_ERS_1404_2016.MT369997	A6
764	A6.RU.2012.BLG041.MH330352	A6
765	A6.RU.2016.RU_ERS_1102_2016.MT369982	A6
766	A6.RU.2021.Vlad37.OR736081	A6
767	A6.CY.2006.CY171.FJ388950	A6
768	A6.CY.2018.CY543.ON989294	A6
769	A6.RU.2017.RU_ERS_1006_2017.MT334918	A6
770	A6.RU.2017.RU_ERS_1425_2017.MT370007	A6
771	A6.RU.2013.ARH029.MH330338	A6
772	A6.UA.2001.01UADN121.DQ823358	A6
773	A6.BY.2013.PV85.KT983615	A6
774	A6.RU.2016.RU_ERS_1030_2016.MT369950	A6
775	A6.RU.2020.RU_ERS_3635_2020.MZ427710	A6
776	A6.UZ.2002.02UZ740.AY829208	A6
777	A6.RU.2013.ARH068.MH330346	A6
778	A6.RU.2012.IRK031.MH330364	A6
779	A6.CY.2005.CY021.FJ388892	A6
780	A6.RU.2016.RU_ERS_1010_2016.MT334921	A6
781	A6.KZ.2002.02KZPAV300480.EF589043	A6
782	A6.RU.2012.IRK035.MH330365	A6
783	A6.SI.2009.Sample25_SI209.MN736699	A6
784	A6.RU.2019.RU_ERS_3734_2019.MZ427743	A6
785	A6.RU.2016.RU_ERS_1028_2016.MT334931	A6
786	A6.RU.2014.RU_ERS_726_2014.MZ427727	A6
787	A6.RU.2016.DEMA616RU026.MN703139	A6
788	A6.RU.2006.RU_915_1041.JQ292899	A6
789	A6.RU.2015.RU_ERS_609_2015.MZ427717	A6
790	A6.UA.2001.01UAPol293.DQ823359	A6
791	A6.RU.2016.RU_ERS_1038_2016.MT369957	A6
792	A6.RU.2013.ARH061.MH330344	A6
793	A6.RU.2016.RU_ERS_1056_2016.MT369970	A6
794	A6.RU.2012.BLG033.MH330349	A6
795	A6.RU.2016.RU_ERS_1034_2016.MT369953	A6
796	A6.RU.2016.RU_ERS_1115_2016.MT369993	A6
797	A6.RU.2012.BLG038.MH330351	A6
798	A6.RU.2016.RU_ERS_1048_2016.MT369965	A6
799	A6.RU.2016.RU_ERS_1021_2016.MT334927	A6
800	B.US.2019.5216-WK-2-PL2-O12.OM207000	B
801	B.US.2014.C02.01_20170228CADNFLPacBio_9C.MT744338	B
802	B.US.2005.USPI83747EI48y05021pcWG2B2.JN024140	B
803	B.DE.2016.9255_W12_12E9_S30.MK116172	B
804	B.US.2019.5210-WK26-PL7-E13.OM206535	B
805	B.DE.2016.9254_W12_2N20_S27.MK116012	B
806	B.US.2018.9252_W12_6K22.MN090621	B
807	B.US.2018.LFSA-LN-2G10.MK169835	B
808	B.US.2018.9252_W-2_3G18.MN090672	B
809	B.US.2019.TSC-139-V2-PL5-E11.OM209964	B
810	B.US.2016.9252_wk12_6_N4.MW061596	B
811	B.US.2006.CH40.PL.072706.A2.1.KY112190	B
812	B.US.2014.2531.KX505504	B
813	B.US.2016.9252_wk12_3_H14.MW061438	B
814	B.CA.2016.ART1_93F9_55C0P0_486.ON816075	B
815	B.US.2012.505_0997a.WG08.MG196888	B
816	B.US.-.074602_C01.MT033891	B
817	B.US.2016.5104_MOGPl2_E10.MT190808	B
818	B.US.2016.9252_wk-2_4_M12.MW061721	B
819	B.US.2019.5111-WK-2-PL12-I7.OM204281	B
820	B.ES.1989.S61I1.AF256204	B
821	B.US.2012.505_1413a.WG05.MG197046	B
822	B.AU.2017.PRA005_PB_PD1posCTLA4neg_46.OP701251	B
823	B.US.2014.PID5C-P10-J20.OQ948725	B
824	B.US.2005.USPI83747EI154y05051pcWG2B6.JN024181	B
825	B.US.2010.10CB4_45E6.KF526141	B
826	B.KR.1992.HP-14_97KTG8-3466.KJ140259	B
827	B.US.2007.219JL2007P3C2.MK383477	B
828	B.US.2019.5104-WK27-1-N7.OM209381	B
829	B.US.2017.2026_EMDRp_8.MW753834	B
830	B.US.2011.PID1SA-Pl3-L23.OQ948515	B
831	B.US.2019.5130-PRE-PL5-H12.OM209649	B
832	B.US.2005.652GW2005P7E11.MK383633	B
833	B.US.2018.462JL2018P7C6.MK384999	B
834	B.US.2019.5125-WK26-PL10-C17.OM209520	B
835	B.US.2019.TSC-137-V2-PL1-N16.OM207957	B
836	B.US.2019.5203-WK26-5-H9.OM209660	B
837	B.US.2013.2303_PBEM_28.MZ080664	B
838	B.US.2012.678584.KT124790	B
839	B.US.2016.9241_W12_12E19_S5.MK114751	B
840	B.US.2019.5210-WK26-PL2-F15.OM206418	B
841	B.US.2019.5125-WK26-PL10-E19.OM209524	B
842	B.US.2007.360JL2007P4E8.MK383560	B
843	B.US.2005.USPI38417EI53y05061pcWG2B8.JN024378	B
844	B.US.2011.505_1982a.WG13.MG197155	B
845	B.US.2015.C02.02_20160708qVOAD21OHGS_300Kr4.MT744339	B
846	B.US.2007.502_1115_wg6.JF320070	B
847	B.AU.2001.P5_R1Wk1_PBMC_05.PP313274	B
848	B.US.2016.9252_W12_23B11_S3.MK115817	B
849	B.US.2013.2026_DRpos_7.MH843792	B
850	B.CA.2017.ART5_C10_57_ID59_9050_363.ON816497	B
851	B.US.2016.9252_wk-2_6_L3.MW061788	B
852	B.US.2016.1756_EM_23.MZ922580	B
853	B.US.2015.IR1_DNA_end8_8.OR737141	B
854	B.BE.2016.STAR09_TTM_26.MZ041647	B
855	B.BE.2016.STAR11_TEM_72.MZ041369	B
856	B.US.2019.5111-WK26-PL10-M14.OM203932	B
857	B.US.2013.2303_PBNV_1.MZ080684	B
858	B.US.2018.5003_PB_PD1posCTLA4neg_7.OP701070	B
859	B.US.2019.5104-WK27-1-I6.OM209376	B
860	B.US.2019.TSC-143-V1-PL4-D23.OM208890	B
861	B.US.2019.5216-WK-2-PL5-C5.OM207050	B
862	B.US.2016.2208_EM_21.MZ922642	B
863	B.UY.1999.99UY_TRA0177.JN235965	B
864	B.US.2019.TSC-127-V3-PL6-F19.OM207411	B
865	B.US.2018.101-LN-3C15.MK169453	B
866	B.US.2013.2026_DRpos_20.MH843772	B
867	B.JP.2009.NMC127_clone_07.AB731667	B
868	B.US.2011.PID3A-P8-M16.OQ948640	B
869	B.US.2019.5227-WK26-PL10-B5.OM209682	B
870	B.CH.-.HK_JIDLNBL_S357.MT155363	B
871	B.BE.2017.CF.MN486028	B
872	B.US.2016.9252_wk-2_3_J19.MW061670	B
873	B.DE.2016.9255_W0_9C15_S59.MK116160	B
874	B.US.2018.101-LN-10F16.MK169448	B
875	B.CY.2007.CY181.JF683736	B
876	B.US.2017.2303_TMDRp_22.MW754465	B
877	B.US.2005.651GW2005P7E10.MK383632	B
878	B.US.2017.2286_EMDRp_23.MW754087	B
879	B.US.2007.502_1709_14.JF320463	B
880	B.US.1990.US1.AY173952	B
881	B.GB.2005.MM33.13.2D6.MT794216	B
882	B.US.1986.5084_86.AY835775	B
883	B.US.2014.C03.01_20190712CADNFLMiSeq_35.MT744345	B
884	B.CH.-.Switzerland_20_Pt2.OM795262	B
885	B.US.2011.PID12An-P16-J8.OQ948562	B
886	B.BE.2016.BL.MN486008	B
887	B.KR.2007.07KDE12-HP-9.MW405325	B
888	B.BR.2010.10BR_SP044.KT427805	B
889	B.US.2012.2278-PBCM-18.OL872850	B
890	B.CH.2008.M2_0803101_NFLG8.KC797225	B
891	B.US.2019.GB1WS100125.OR660825	B
892	B.US.2019.5210-WK26-PL5-N1.OM206506	B
893	B.CA.-.HDM003V09_5.DQ322230	B
894	B.CY.2005.CY142.FJ388965	B
895	B.CA.2018.ART3_R2p2F4_Barcode56--56_Cluster0_Phase0.MZ662579	B
896	B.US.2019.TSC-135-V1-PL3-H16.OM209742	B
897	B.US.2008.CH378.PL.080508.UT.17.KY112151	B
898	B.US.2016.9246_W12_8E16_S39.MK115467	B
899	B.US.2016.9247_W12_3M13_S38.MK115559	B
900	BF1.IT.2002.57954.GU595150	BF1
901	BF1.BR.2005.0341RI.JF804808	BF1
902	BF1.BR.2010.10BR_SP054.KT427801	BF1
903	BF1.US.2019.05-SN-WK24-PL5-F15.OM209338	BF1
904	BF1.BR.2000.BREPM13853.DQ085875	BF1
905	BF1.CL.2001.CH6.AY536234	BF1
906	BF1.BR.2010.10BR_SP010.KT427825	BF1
907	BF1.US.2019.05-SN-WK24-PL2-K3.OM209326	BF1
908	BF1.BR.2002.02BR2028.JN692437	BF1
909	BF1.AR.2005.05AR163052.DQ383755	BF1
910	BF1.ES.2009.X2759_2.KC113008	BF1
911	BF1.VE.1999.V62.AY536236	BF1
912	BF1.BR.2002.02BR005.DQ358806	BF1
913	BF1.US.2019.05-SN-PL8-G16.OM209318	BF1
914	BF1.JP.2004.DR6190.AB480300	BF1
915	BF1.BR.2001.01BR047.DQ358800	BF1
916	BF1.BR.2010.10BR_PE043.KT427722	BF1
917	BF1.US.2019.05-MB-PL1-H22.OM209304	BF1
918	BF1.BR.2005.0008SP.JF804805	BF1
919	BF1.BR.1994.94BR_RJ_41.AY455781	BF1
920	BF1.US.2019.05-SN-WK24-PL3-O21.OM209331	BF1
921	BF1.AR.2012.DEURF12AR009.KY658687	BF1
922	BF1.US.2019.05-SN-PL7-F11.OM209311	BF1
923	BF1.BR.2010.10BR_SP037.KT427807	BF1
924	BF1.BR.1999.BREPM11871.DQ085867	BF1
925	BF1.US.2019.05-SN-WK24-PL4-I17.OM209334	BF1
926	BF1.BR.2010.10BR_PE005.KT427746	BF1
927	BF1.US.2019.05-SN-PL6-D17.OM203634	BF1
928	BF1.ES.2013.UNASS_1127284800827368.MK095230	BF1
929	BF1.US.2019.05-SN-WK24-PL2-O13.OM209327	BF1
930	BF1.US.2019.05-SN-PL7-G8.OM209312	BF1
931	BF1.US.2019.05-SN-PL8-D16.OM209315	BF1
932	BF1.BR.2005.0736SV.JF804813	BF1
933	BF1.BR.1999.BREPM275.AY771592	BF1
934	BF1.BR.2003.BRGOMI744.MH938678	BF1
935	BF1.BR.2002.02BR006.DQ358807	BF1
936	BF1.BE.2017.CI.MN486031	BF1
937	BF1.GB.2015.DEURF15UK004.MN703141	BF1
938	BF1.BR.2003.BREPM1026.EF637055	BF1
939	BF1.BR.2016.HI2016-32.MG572011	BF1
940	BF1.BR.2016.17HI-2016.MK041577	BF1
941	BF1.BR.2010.10BR_MG034.KJ849802	BF1
942	BF1.BR.1993.93BR029_4.AF005495	BF1
943	BF1.US.2019.05-SN-WK24-PL2-E20.OM209325	BF1
944	BF1.US.2019.05-SN-WK24-PL2-D10.OM209323	BF1
945	BF1.BR.2009.BRMT1319.MH938677	BF1
946	BF1.AR.2004.04AR143170.DQ383750	BF1
947	BF1.BR.1994.94BR_RJ_59.AY455784	BF1
948	BF1.AR.1997.A32878.AF408632	BF1
949	BF1.AR.1999.A063.AF408628	BF1
950	BF1.US.2019.05-SN-WK24-PL2-A23.OM209322	BF1
951	BF1.BR.2010.10BR_RJ036.KT427779	BF1
952	BF1.AR.2014.DEURF14AR011.MH078535	BF1
953	BF1.BR.2010.10BR_PE086.KJ849774	BF1
954	BF1.ES.2002.X1241.AY536238	BF1
955	BF1.US.2019.05-SN-WK24-PL4-P19.OM209336	BF1
956	BF1.JP.-.DR0769.AB253431	BF1
957	BF1.BR.2010.10BR_SP068.KT427795	BF1
958	BF1.BR.2010.10BR_MG030.KT427679	BF1
959	BF1.AR.1999.ARMA029.AY037283	BF1
960	BF1.BR.2010.10BR_SP017.KJ849794	BF1
961	BF1.BR.1999.99BRRJSB067.MG365765	BF1
962	BF1.BR.2010.10BR_RJ094.KT427758	BF1
963	BF1.US.2019.05-SN-PL8-F8.OM209317	BF1
964	BF1.PY.2003.03PY_PSP0114.JN251905	BF1
